flow_id,src,dst,flow_size,event_time,establish,idx
flow_1167,32,40,1000000,23235669.486578587,1,2898
flow_2539,34,46,100000,23243687.315939035,1,2899
flow_1005,54,58,1000000,23251705.145299483,1,2900
flow_5715,63,10,10000,23259722.97465993,1,2901
flow_1733,32,14,100000,23267740.80402038,1,2902
flow_3702,19,27,10000,23275758.633380827,1,2903
flow_122,11,63,1000000,23283776.462741274,1,2904
flow_2181,28,32,100000,23291794.292101722,1,2905
flow_3028,37,26,10000,23299812.12146217,1,2906
flow_5084,2,33,10000,23307829.950822618,1,2907
flow_3559,10,54,10000,23315847.780183066,1,2908
flow_893,62,44,1000000,23323865.609543514,1,2909
flow_460,49,35,1000000,23331883.43890396,1,2910
flow_1322,39,35,100000,23339901.26826441,1,2911
flow_5526,56,59,10000,23347919.097624857,1,2912
flow_5157,2,4,10000,23355936.926985305,1,2913
flow_4946,49,12,10000,23363954.756345753,1,2914
flow_1450,59,36,100000,23371972.5857062,1,2915
flow_5859,57,18,10000,23379990.41506665,1,2916
flow_5314,7,21,10000,23388008.244427096,1,2917
flow_4633,44,6,10000,23396026.073787544,1,2918
flow_2662,23,21,100000,23404043.90314799,1,2919
flow_2772,22,24,100000,23412061.73250844,1,2920
flow_3233,24,28,10000,23420079.561868887,1,2921
flow_3737,42,40,10000,23428097.391229335,1,2922
flow_201,2,3,1000000,23436115.220589783,1,2923
flow_5738,41,14,10000,23444133.04995023,1,2924
flow_4613,38,31,10000,23452150.87931068,1,2925
flow_5089,22,35,10000,23460168.708671127,1,2926
flow_1307,34,18,100000,23468186.538031574,1,2927
flow_5423,48,44,10000,23476204.367392022,1,2928
flow_1418,2,20,100000,23484222.19675247,1,2929
flow_2529,20,52,100000,23492240.026112918,1,2930
flow_1319,58,31,100000,23500257.855473366,1,2931
flow_3427,15,14,10000,23508275.684833813,1,2932
flow_3333,1,22,10000,23516293.51419426,1,2933
flow_589,47,18,1000000,23524311.34355471,1,2934
flow_471,53,8,1000000,23532329.172915157,1,2935
flow_1956,41,60,100000,23540347.002275605,1,2936
flow_4641,3,41,10000,23548364.831636053,1,2937
flow_4196,45,31,10000,23556382.6609965,1,2938
flow_740,35,12,1000000,23564400.49035695,1,2939
flow_1347,16,22,100000,23572418.319717396,1,2940
flow_1683,52,3,100000,23580436.149077844,1,2941
flow_1941,19,3,100000,23588453.97843829,1,2942
flow_778,22,53,1000000,23596471.80779874,1,2943
flow_3185,53,54,10000,23604489.637159187,1,2944
flow_4164,59,26,10000,23612507.466519635,1,2945
flow_1282,44,8,100000,23620525.295880083,1,2946
flow_4757,12,35,10000,23628543.12524053,1,2947
flow_5976,61,6,10000,23636560.95460098,1,2948
flow_2711,33,43,100000,23644578.783961426,1,2949
flow_3222,23,51,10000,23652596.613321874,1,2950
flow_2258,43,26,100000,23660614.442682322,1,2951
flow_2105,5,4,100000,23668632.27204277,1,2952
flow_3980,23,38,10000,23676650.101403218,1,2953
flow_2746,55,59,100000,23684667.930763666,1,2954
flow_1402,41,6,100000,23692685.760124113,1,2955
flow_606,23,47,1000000,23700703.58948456,1,2956
flow_2830,35,29,100000,23708721.41884501,1,2957
flow_1476,2,44,100000,23716739.248205457,1,2958
flow_3160,12,9,10000,23724757.077565905,1,2959
flow_3424,1,28,10000,23732774.906926353,1,2960
flow_4533,47,41,10000,23740792.7362868,1,2961
flow_3167,17,63,10000,23748810.56564725,1,2962
flow_2956,60,54,100000,23756828.395007696,1,2963
flow_359,43,14,1000000,23764846.224368144,1,2964
flow_5407,42,57,10000,23772864.05372859,1,2965
flow_4520,13,0,10000,23780881.88308904,1,2966
flow_1573,26,35,100000,23788899.712449487,1,2967
flow_1538,7,63,100000,23796917.541809935,1,2968
flow_2427,13,39,100000,23804935.371170383,1,2969
flow_243,1,47,1000000,23812953.20053083,1,2970
flow_779,16,58,1000000,23820971.02989128,1,2971
flow_4217,62,55,10000,23828988.859251726,1,2972
flow_5167,62,55,10000,23837006.688612174,1,2973
flow_1125,50,7,1000000,23845024.517972622,1,2974
flow_2936,1,53,100000,23853042.34733307,1,2975
flow_5070,54,43,10000,23861060.176693518,1,2976
flow_4539,20,32,10000,23869078.006053966,1,2977
flow_1505,51,59,100000,23877095.835414413,1,2978
flow_5267,12,4,10000,23885113.66477486,1,2979
flow_1600,28,63,100000,23893131.49413531,1,2980
flow_2923,32,39,100000,23901149.323495757,1,2981
flow_5005,25,15,10000,23909167.152856205,1,2982
flow_5751,44,12,10000,23917184.982216652,1,2983
flow_3518,31,25,10000,23925202.8115771,1,2984
flow_3843,1,35,10000,23933220.640937548,1,2985
flow_3049,8,55,10000,23941238.470297996,1,2986
flow_1554,43,7,100000,23949256.299658444,1,2987
flow_2350,24,14,100000,23957274.12901889,1,2988
flow_4011,7,22,10000,23965291.95837934,1,2989
flow_5828,18,50,10000,23973309.787739787,1,2990
flow_85,33,24,1000000,23981327.617100235,1,2991
flow_5922,44,20,10000,23989345.446460683,1,2992
flow_3956,57,25,10000,23997363.27582113,1,2993
flow_5016,14,3,10000,24005381.10518158,1,2994
flow_3846,37,32,10000,24013398.934542026,1,2995
flow_313,29,38,1000000,24021416.763902474,1,2996
flow_320,11,34,1000000,24029434.593262922,1,2997
flow_284,0,19,1000000,24037452.42262337,1,2998
flow_5642,16,10,10000,24045470.251983818,1,2999
flow_816,61,21,1000000,24053488.081344265,1,3000
flow_625,6,28,1000000,24061505.910704713,1,3001
flow_3492,23,43,10000,24069523.74006516,1,3002
flow_5520,3,44,10000,24077541.56942561,1,3003
flow_1657,32,21,100000,24085559.398786057,1,3004
flow_2908,23,22,100000,24093577.228146505,1,3005
flow_3451,0,57,10000,24101595.057506952,1,3006
flow_4529,8,43,10000,24109612.8868674,1,3007
flow_2349,48,57,100000,24117630.716227848,1,3008
flow_3874,44,12,10000,24125648.545588296,1,3009
flow_4098,22,26,10000,24133666.374948744,1,3010
flow_2005,44,0,100000,24141684.20430919,1,3011
flow_296,11,19,1000000,24149702.03366964,1,3012
flow_2634,46,5,100000,24157719.863030087,1,3013
flow_2148,62,41,100000,24165737.692390535,1,3014
flow_524,36,24,1000000,24173755.521750983,1,3015
flow_1076,41,58,1000000,24181773.35111143,1,3016
flow_5516,24,10,10000,24189791.18047188,1,3017
flow_5622,57,19,10000,24197809.009832326,1,3018
flow_748,47,52,1000000,24205826.839192774,1,3019
flow_2326,54,8,100000,24213844.668553222,1,3020
flow_1093,61,49,1000000,24221862.49791367,1,3021
flow_5716,54,21,10000,24229880.327274118,1,3022
flow_3193,60,1,10000,24237898.156634565,1,3023
flow_3675,30,47,10000,24245915.985995013,1,3024
flow_3217,30,11,10000,24253933.81535546,1,3025
flow_1825,31,62,100000,24261951.64471591,1,3026
flow_120,19,9,1000000,24269969.474076357,1,3027
flow_4518,48,39,10000,24277987.303436805,1,3028
flow_1979,42,22,100000,24286005.132797252,1,3029
flow_4583,2,33,10000,24294022.9621577,1,3030
flow_3533,57,63,10000,24302040.791518148,1,3031
flow_4206,5,24,10000,24310058.620878596,1,3032
flow_3926,18,33,10000,24318076.450239044,1,3033
flow_3227,45,21,10000,24326094.27959949,1,3034
flow_4830,2,23,10000,24334112.10895994,1,3035
flow_887,39,25,1000000,24342129.938320387,1,3036
flow_4852,27,59,10000,24350147.767680835,1,3037
flow_2319,55,49,100000,24358165.597041283,1,3038
flow_619,24,31,1000000,24366183.42640173,1,3039
flow_4019,4,0,10000,24374201.25576218,1,3040
flow_1188,35,1,100000,24382219.085122626,1,3041
flow_4338,12,41,10000,24390236.914483074,1,3042
flow_1171,57,42,1000000,24398254.743843522,1,3043
flow_3728,44,33,10000,24406272.57320397,1,3044
flow_635,42,2,1000000,24414290.402564418,1,3045
flow_3566,58,55,10000,24422308.231924865,1,3046
flow_5286,24,45,10000,24430326.061285313,1,3047
flow_2811,52,14,100000,24438343.89064576,1,3048
flow_2429,34,54,100000,24446361.72000621,1,3049
flow_5616,3,36,10000,24454379.549366657,1,3050
flow_1649,11,52,100000,24462397.378727105,1,3051
flow_964,25,61,1000000,24470415.208087552,1,3052
flow_5911,51,46,10000,24478433.037448,1,3053
flow_4659,1,28,10000,24486450.866808448,1,3054
flow_1257,58,7,100000,24494468.696168896,1,3055
flow_1589,42,54,100000,24502486.525529344,1,3056
flow_5601,37,25,10000,24510504.35488979,1,3057
flow_3484,56,59,10000,24518522.18425024,1,3058
flow_3973,61,47,10000,24526540.013610687,1,3059
flow_970,53,28,1000000,24534557.842971135,1,3060
flow_2939,34,31,100000,24542575.672331583,1,3061
flow_3323,52,8,10000,24550593.50169203,1,3062
flow_3092,46,47,10000,24558611.33105248,1,3063
flow_3725,48,4,10000,24566629.160412926,1,3064
flow_232,61,53,1000000,24574646.989773374,1,3065
flow_3056,12,8,10000,24582664.819133822,1,3066
flow_2993,47,3,10000,24590682.64849427,1,3067
flow_4506,12,6,10000,24598700.477854718,1,3068
flow_1572,4,36,100000,24606718.307215165,1,3069
flow_5865,60,1,10000,24614736.136575613,1,3070
flow_3426,12,56,10000,24622753.96593606,1,3071
flow_3306,39,59,10000,24630771.79529651,1,3072
flow_5633,14,52,10000,24638789.624656957,1,3073
flow_1780,39,57,100000,24646807.454017404,1,3074
flow_3266,52,60,10000,24654825.283377852,1,3075
flow_1693,63,7,100000,24662843.1127383,1,3076
flow_1172,37,48,1000000,24670860.942098748,1,3077
flow_3803,58,46,10000,24678878.771459196,1,3078
flow_2627,42,4,100000,24686896.600819644,1,3079
flow_574,26,56,1000000,24694914.43018009,1,3080
flow_4445,8,45,10000,24702932.25954054,1,3081
flow_2143,39,24,100000,24710950.088900987,1,3082
flow_2218,41,19,100000,24718967.918261435,1,3083
flow_1342,47,62,100000,24726985.747621883,1,3084
flow_2226,8,39,100000,24735003.57698233,1,3085
flow_3909,60,48,10000,24743021.40634278,1,3086
flow_605,30,33,1000000,24751039.235703226,1,3087
flow_1698,39,20,100000,24759057.065063674,1,3088
flow_5291,12,59,10000,24767074.89442412,1,3089
flow_4099,6,58,10000,24775092.72378457,1,3090
flow_4359,13,53,10000,24783110.553145017,1,3091
flow_4212,41,30,10000,24791128.382505465,1,3092
flow_3673,51,10,10000,24799146.211865913,1,3093
flow_2582,57,60,100000,24807164.04122636,1,3094
flow_70,35,18,1000000,24815181.87058681,1,3095
flow_1493,16,31,100000,24823199.699947257,1,3096
flow_4022,19,52,10000,24831217.529307704,1,3097
flow_854,35,56,1000000,24839235.358668152,1,3098
flow_149,54,48,1000000,24847253.1880286,1,3099
flow_4655,36,12,10000,24855271.017389048,1,3100
flow_322,53,15,1000000,24863288.846749496,1,3101
flow_3302,6,53,10000,24871306.676109944,1,3102
flow_3075,46,30,10000,24879324.50547039,1,3103
flow_3464,59,11,10000,24887342.33483084,1,3104
flow_3267,62,15,10000,24895360.164191287,1,3105
flow_2107,51,19,100000,24903377.993551735,1,3106
flow_3580,62,11,10000,24911395.822912183,1,3107
flow_2451,56,45,100000,24919413.65227263,1,3108
flow_1373,63,50,100000,24927431.48163308,1,3109
flow_829,11,7,1000000,24935449.310993526,1,3110
flow_651,25,22,1000000,24943467.140353974,1,3111
flow_239,37,49,1000000,24951484.96971442,1,3112
flow_1673,42,53,100000,24959502.79907487,1,3113
flow_5960,2,39,10000,24967520.628435317,1,3114
flow_5987,59,37,10000,24975538.457795765,1,3115
flow_4143,32,26,10000,24983556.287156213,1,3116
flow_1728,17,61,100000,24991574.11651666,1,3117
flow_3487,23,56,10000,24999591.94587711,1,3118
flow_4637,3,5,10000,25007609.775237557,1,3119
flow_2727,33,37,100000,25015627.604598004,1,3120
flow_3627,3,14,10000,25023645.433958452,1,3121
flow_768,33,39,1000000,25031663.2633189,1,3122
flow_1542,63,37,100000,25039681.092679348,1,3123
flow_2141,25,40,100000,25047698.922039796,1,3124
flow_3691,36,9,10000,25055716.751400243,1,3125
flow_519,47,1,1000000,25063734.58076069,1,3126
flow_1489,45,55,100000,25071752.41012114,1,3127
flow_5632,33,27,10000,25079770.239481587,1,3128
flow_798,15,16,1000000,25087788.068842035,1,3129
flow_4095,31,13,10000,25095805.898202483,1,3130
flow_2012,35,59,100000,25103823.72756293,1,3131
flow_1922,19,61,100000,25111841.55692338,1,3132
flow_523,20,47,1000000,25119859.386283826,1,3133
flow_1087,62,58,1000000,25127877.215644274,1,3134
flow_434,14,48,1000000,25135895.04500472,1,3135
flow_4187,51,42,10000,25143912.87436517,1,3136
flow_1100,38,21,1000000,25151930.703725617,1,3137
flow_2999,22,26,10000,25159948.533086065,1,3138
flow_3555,4,5,10000,25167966.362446513,1,3139
flow_3967,12,31,10000,25175984.19180696,1,3140
flow_2590,2,27,100000,25184002.02116741,1,3141
flow_584,27,56,1000000,25192019.850527856,1,3142
flow_4994,30,25,10000,25200037.679888304,1,3143
flow_3175,26,6,10000,25208055.509248752,1,3144
flow_4844,8,48,10000,25216073.3386092,1,3145
flow_2983,3,55,100000,25224091.167969648,1,3146
flow_4325,14,22,10000,25232108.997330096,1,3147
flow_4629,17,29,10000,25240126.826690543,1,3148
flow_1684,35,16,100000,25248144.65605099,1,3149
flow_4517,52,48,10000,25256162.48541144,1,3150
flow_4439,3,19,10000,25264180.314771887,1,3151
flow_640,9,36,1000000,25272198.144132335,1,3152
flow_121,27,47,1000000,25280215.973492783,1,3153
flow_5471,33,62,10000,25288233.80285323,1,3154
flow_5280,58,26,10000,25296251.63221368,1,3155
flow_975,47,32,1000000,25304269.461574126,1,3156
flow_4090,16,53,10000,25312287.290934574,1,3157
flow_3177,45,53,10000,25320305.12029502,1,3158
flow_766,63,59,1000000,25328322.94965547,1,3159
flow_1727,8,0,100000,25336340.779015917,1,3160
flow_1829,32,34,100000,25344358.608376365,1,3161
flow_3982,55,11,10000,25352376.437736813,1,3162
flow_5803,10,9,10000,25360394.26709726,1,3163
flow_3099,60,39,10000,25368412.09645771,1,3164
flow_1694,21,41,100000,25376429.925818156,1,3165
flow_5719,50,44,10000,25384447.755178604,1,3166
flow_5334,3,22,10000,25392465.584539052,1,3167
flow_3448,20,61,10000,25400483.4138995,1,3168
flow_1352,53,48,100000,25408501.243259948,1,3169
flow_2575,7,44,100000,25416519.072620396,1,3170
flow_2858,36,33,100000,25424536.901980843,1,3171
flow_3947,22,5,10000,25432554.73134129,1,3172
flow_2401,19,54,100000,25440572.56070174,1,3173
flow_4942,19,52,10000,25448590.390062187,1,3174
flow_5256,26,45,10000,25456608.219422635,1,3175
flow_4246,22,41,10000,25464626.048783083,1,3176
flow_4645,0,57,10000,25472643.87814353,1,3177
flow_5871,46,10,10000,25480661.70750398,1,3178
flow_2698,4,49,100000,25488679.536864426,1,3179
flow_5594,8,57,10000,25496697.366224874,1,3180
flow_5941,36,20,10000,25504715.19558532,1,3181
flow_2104,43,44,100000,25512733.02494577,1,3182
flow_4665,7,15,10000,25520750.854306217,1,3183
flow_3363,49,29,10000,25528768.683666665,1,3184
flow_2123,13,42,100000,25536786.513027113,1,3185
flow_2145,13,36,100000,25544804.34238756,1,3186
flow_3236,16,47,10000,25552822.17174801,1,3187
flow_4473,59,17,10000,25560840.001108456,1,3188
flow_2594,40,22,100000,25568857.830468904,1,3189
flow_2254,34,5,100000,25576875.659829352,1,3190
flow_4125,29,58,10000,25584893.4891898,1,3191
flow_2207,60,61,100000,25592911.318550248,1,3192
flow_5042,57,63,10000,25600929.147910696,1,3193
flow_4860,44,15,10000,25608946.977271143,1,3194
flow_2240,28,1,100000,25616964.80663159,1,3195
flow_3804,14,52,10000,25624982.63599204,1,3196
flow_4324,6,60,10000,25633000.465352487,1,3197
flow_1063,22,31,1000000,25641018.294712935,1,3198
flow_5169,7,8,10000,25649036.124073382,1,3199
flow_5294,15,6,10000,25657053.95343383,1,3200
flow_514,37,59,1000000,25665071.782794278,1,3201
flow_4694,52,8,10000,25673089.612154726,1,3202
flow_4361,49,2,10000,25681107.441515174,1,3203
flow_4773,61,6,10000,25689125.27087562,1,3204
flow_5412,38,15,10000,25697143.10023607,1,3205
flow_1428,16,9,100000,25705160.929596517,1,3206
flow_5493,31,39,10000,25713178.758956965,1,3207
flow_4534,43,4,10000,25721196.588317413,1,3208
flow_1777,15,50,100000,25729214.41767786,1,3209
flow_4356,41,14,10000,25737232.24703831,1,3210
flow_4886,57,31,10000,25745250.076398756,1,3211
flow_3004,10,6,10000,25753267.905759204,1,3212
flow_577,40,62,1000000,25761285.735119652,1,3213
flow_3677,46,33,10000,25769303.5644801,1,3214
flow_1314,26,54,100000,25777321.393840548,1,3215
flow_4638,22,60,10000,25785339.223200995,1,3216
flow_4582,8,38,10000,25793357.052561443,1,3217
flow_1340,21,28,100000,25801374.88192189,1,3218
flow_3394,30,45,10000,25809392.71128234,1,3219
flow_4556,27,9,10000,25817410.540642787,1,3220
flow_5115,17,6,10000,25825428.370003235,1,3221
flow_4656,18,1,10000,25833446.199363682,1,3222
flow_3624,62,10,10000,25841464.02872413,1,3223
flow_664,61,40,1000000,25849481.858084578,1,3224
flow_2969,46,23,100000,25857499.687445026,1,3225
flow_4524,17,6,10000,25865517.516805474,1,3226
flow_1290,38,24,100000,25873535.34616592,1,3227
flow_5597,30,25,10000,25881553.17552637,1,3228
flow_2823,47,21,100000,25889571.004886817,1,3229
flow_4766,13,37,10000,25897588.834247265,1,3230
flow_818,37,40,1000000,25905606.663607713,1,3231
flow_4995,47,25,10000,25913624.49296816,1,3232
flow_1709,37,5,100000,25921642.32232861,1,3233
flow_5076,48,43,10000,25929660.151689056,1,3234
flow_3669,10,25,10000,25937677.981049504,1,3235
flow_2518,58,24,100000,25945695.810409952,1,3236
flow_3747,4,50,10000,25953713.6397704,1,3237
flow_5362,20,63,10000,25961731.469130848,1,3238
flow_137,36,19,1000000,25969749.298491295,1,3239
flow_1226,18,12,100000,25977767.127851743,1,3240
flow_208,11,8,1000000,25985784.95721219,1,3241
flow_438,17,28,1000000,25993802.78657264,1,3242
flow_5037,44,63,10000,26001820.615933087,1,3243
flow_4885,11,25,10000,26009838.445293535,1,3244
flow_4117,39,49,10000,26017856.274653982,1,3245
flow_2170,57,4,100000,26025874.10401443,1,3246
flow_4843,18,33,10000,26033891.933374878,1,3247
flow_3717,45,31,10000,26041909.762735326,1,3248
flow_5606,40,11,10000,26049927.592095774,1,3249
flow_3858,20,32,10000,26057945.42145622,1,3250
flow_4194,57,22,10000,26065963.25081667,1,3251
flow_1208,40,58,100000,26073981.080177117,1,3252
flow_5724,34,61,10000,26081998.909537565,1,3253
flow_5588,2,45,10000,26090016.738898013,1,3254
flow_4403,21,12,10000,26098034.56825846,1,3255
flow_5162,32,35,10000,26106052.39761891,1,3256
flow_395,17,33,1000000,26114070.226979356,1,3257
flow_2814,15,46,100000,26122088.056339804,1,3258
flow_5437,13,8,10000,26130105.885700252,1,3259
flow_5164,39,60,10000,26138123.7150607,1,3260
flow_1341,51,48,100000,26146141.544421148,1,3261
flow_5503,56,7,10000,26154159.373781595,1,3262
flow_1907,61,12,100000,26162177.203142043,1,3263
flow_5898,61,20,10000,26170195.03250249,1,3264
flow_2399,58,59,100000,26178212.86186294,1,3265
flow_1916,14,41,100000,26186230.691223387,1,3266
flow_4864,53,1,10000,26194248.520583834,1,3267
flow_2921,38,48,100000,26202266.349944282,1,3268
flow_466,53,25,1000000,26210284.17930473,1,3269
flow_3810,47,49,10000,26218302.008665178,1,3270
flow_3992,52,40,10000,26226319.838025626,1,3271
flow_4932,7,35,10000,26234337.667386074,1,3272
flow_3419,17,60,10000,26242355.49674652,1,3273
flow_5021,21,56,10000,26250373.32610697,1,3274
flow_1865,40,10,100000,26258391.155467417,1,3275
flow_461,8,58,1000000,26266408.984827865,1,3276
flow_4846,16,7,10000,26274426.814188313,1,3277
flow_1813,17,40,100000,26282444.64354876,1,3278
flow_1564,36,46,100000,26290462.47290921,1,3279
flow_4286,42,34,10000,26298480.302269656,1,3280
flow_378,40,2,1000000,26306498.131630104,1,3281
flow_2091,31,57,100000,26314515.96099055,1,3282
flow_2108,11,26,100000,26322533.790351,1,3283
flow_3045,60,34,10000,26330551.619711448,1,3284
flow_1507,5,25,100000,26338569.449071895,1,3285
flow_2855,44,36,100000,26346587.278432343,1,3286
flow_4686,49,46,10000,26354605.10779279,1,3287
flow_2196,39,3,100000,26362622.93715324,1,3288
flow_509,62,18,1000000,26370640.766513687,1,3289
flow_2521,32,12,100000,26378658.595874134,1,3290
flow_1350,60,29,100000,26386676.425234582,1,3291
flow_2039,26,1,100000,26394694.25459503,1,3292
flow_3154,54,28,10000,26402712.083955478,1,3293
flow_109,36,13,1000000,26410729.913315926,1,3294
flow_3201,32,49,10000,26418747.742676374,1,3295
flow_244,19,59,1000000,26426765.57203682,1,3296
flow_2365,23,52,100000,26434783.40139727,1,3297
flow_2804,23,41,100000,26442801.230757717,1,3298
flow_5532,6,38,10000,26450819.060118165,1,3299
flow_4272,21,34,10000,26458836.889478613,1,3300
flow_4045,27,11,10000,26466854.71883906,1,3301
flow_5159,12,11,10000,26474872.54819951,1,3302
flow_410,54,57,1000000,26482890.377559956,1,3303
flow_3607,30,21,10000,26490908.206920404,1,3304
flow_482,10,45,1000000,26498926.03628085,1,3305
flow_1424,32,20,100000,26506943.8656413,1,3306
flow_2465,2,19,100000,26514961.695001747,1,3307
flow_1182,17,51,100000,26522979.524362195,1,3308
flow_3370,62,60,10000,26530997.353722643,1,3309
flow_4168,12,27,10000,26539015.18308309,1,3310
flow_5006,52,49,10000,26547033.01244354,1,3311
flow_5303,40,47,10000,26555050.841803987,1,3312
flow_5392,25,9,10000,26563068.671164434,1,3313
flow_2934,43,27,100000,26571086.500524882,1,3314
flow_3458,23,57,10000,26579104.32988533,1,3315
flow_2868,52,9,100000,26587122.159245778,1,3316
flow_760,62,20,1000000,26595139.988606226,1,3317
flow_5261,7,27,10000,26603157.817966674,1,3318
flow_2271,25,38,100000,26611175.64732712,1,3319
flow_2138,13,25,100000,26619193.47668757,1,3320
flow_1457,53,20,100000,26627211.306048017,1,3321
flow_5155,0,28,10000,26635229.135408465,1,3322
flow_4341,54,47,10000,26643246.964768913,1,3323
flow_1723,25,31,100000,26651264.79412936,1,3324
flow_1077,43,21,1000000,26659282.62348981,1,3325
flow_2111,35,47,100000,26667300.452850256,1,3326
flow_989,22,16,1000000,26675318.282210704,1,3327
flow_4842,59,52,10000,26683336.11157115,1,3328
flow_4540,56,30,10000,26691353.9409316,1,3329
flow_5001,9,17,10000,26699371.770292047,1,3330
flow_348,16,17,1000000,26707389.599652495,1,3331
flow_193,53,0,1000000,26715407.429012943,1,3332
flow_5363,17,18,10000,26723425.25837339,1,3333
flow_3186,57,5,10000,26731443.08773384,1,3334
flow_4003,35,40,10000,26739460.917094287,1,3335
flow_4207,9,61,10000,26747478.746454734,1,3336
flow_5116,11,53,10000,26755496.575815182,1,3337
flow_3152,18,50,10000,26763514.40517563,1,3338
flow_5324,11,2,10000,26771532.234536078,1,3339
flow_4381,17,32,10000,26779550.063896526,1,3340
flow_1919,36,27,100000,26787567.893256973,1,3341
flow_2972,12,43,100000,26795585.72261742,1,3342
flow_347,51,25,1000000,26803603.55197787,1,3343
flow_4016,34,59,10000,26811621.381338317,1,3344
flow_440,43,6,1000000,26819639.210698765,1,3345
flow_737,46,56,1000000,26827657.040059213,1,3346
flow_133,52,47,1000000,26835674.86941966,1,3347
flow_1852,38,2,100000,26843692.69878011,1,3348
flow_2250,17,23,100000,26851710.528140556,1,3349
flow_1242,43,28,100000,26859728.357501004,1,3350
flow_4348,56,4,10000,26867746.18686145,1,3351
flow_2722,27,22,100000,26875764.0162219,1,3352
flow_2058,4,10,100000,26883781.845582347,1,3353
flow_5819,54,4,10000,26891799.674942795,1,3354
flow_3666,3,46,10000,26899817.504303243,1,3355
flow_1132,12,32,1000000,26907835.33366369,1,3356
flow_5714,55,12,10000,26915853.16302414,1,3357
flow_4165,50,30,10000,26923870.992384586,1,3358
flow_1043,3,20,1000000,26931888.821745034,1,3359
flow_2106,37,31,100000,26939906.651105482,1,3360
flow_2893,2,26,100000,26947924.48046593,1,3361
flow_802,23,10,1000000,26955942.309826378,1,3362
flow_1662,19,26,100000,26963960.139186826,1,3363
flow_5208,16,62,10000,26971977.968547273,1,3364
flow_5796,45,11,10000,26979995.79790772,1,3365
flow_33,32,52,1000000,26988013.62726817,1,3366
flow_2515,54,25,100000,26996031.456628617,1,3367
flow_4407,16,37,10000,27004049.285989065,1,3368
flow_4182,47,6,10000,27012067.115349513,1,3369
flow_3734,51,42,10000,27020084.94470996,1,3370
flow_2120,20,5,100000,27028102.77407041,1,3371
flow_3214,18,21,10000,27036120.603430856,1,3372
flow_1184,27,46,100000,27044138.432791304,1,3373
flow_1165,2,63,1000000,27052156.26215175,1,3374
flow_3258,56,63,10000,27060174.0915122,1,3375
flow_4459,11,17,10000,27068191.920872647,1,3376
flow_3485,29,19,10000,27076209.750233095,1,3377
flow_5771,1,28,10000,27084227.579593543,1,3378
flow_5989,30,16,10000,27092245.40895399,1,3379
flow_5337,1,22,10000,27100263.23831444,1,3380
flow_4623,61,13,10000,27108281.067674886,1,3381
flow_983,21,38,1000000,27116298.897035334,1,3382
flow_4457,37,22,10000,27124316.726395782,1,3383
flow_5877,13,55,10000,27132334.55575623,1,3384
flow_722,16,3,1000000,27140352.385116678,1,3385
flow_1963,8,51,100000,27148370.214477126,1,3386
flow_5968,61,2,10000,27156388.043837573,1,3387
flow_2026,20,24,100000,27164405.87319802,1,3388
flow_5186,16,8,10000,27172423.70255847,1,3389
flow_5254,58,32,10000,27180441.531918917,1,3390
flow_1849,51,18,100000,27188459.361279365,1,3391
flow_2473,60,20,100000,27196477.190639812,1,3392
flow_49,28,47,1000000,27204495.02000026,1,3393
flow_1085,43,19,1000000,27212512.84936071,1,3394
flow_1670,9,47,100000,27220530.678721156,1,3395
flow_393,4,61,1000000,27228548.508081604,1,3396
flow_717,47,10,1000000,27236566.33744205,1,3397
flow_2008,10,48,100000,27244584.1668025,1,3398
flow_1905,35,41,100000,27252601.996162947,1,3399
flow_5142,16,11,10000,27260619.825523395,1,3400
flow_4029,8,42,10000,27268637.654883843,1,3401
flow_696,41,57,1000000,27276655.48424429,1,3402
flow_1594,50,61,100000,27284673.31360474,1,3403
flow_5228,60,37,10000,27292691.142965186,1,3404
flow_3865,21,4,10000,27300708.972325634,1,3405
flow_2673,60,12,100000,27308726.801686082,1,3406
flow_2464,41,29,100000,27316744.63104653,1,3407
flow_1679,5,13,100000,27324762.460406978,1,3408
flow_2937,49,18,100000,27332780.289767426,1,3409
flow_436,29,39,1000000,27340798.119127873,1,3410
flow_1263,52,10,100000,27348815.94848832,1,3411
flow_978,10,26,1000000,27356833.77784877,1,3412
flow_3837,61,9,10000,27364851.607209217,1,3413
flow_4476,27,55,10000,27372869.436569665,1,3414
flow_174,52,26,1000000,27380887.265930112,1,3415
flow_3582,45,51,10000,27388905.09529056,1,3416
flow_5756,52,39,10000,27396922.924651008,1,3417
flow_4335,8,10,10000,27404940.754011456,1,3418
flow_1535,19,38,100000,27412958.583371904,1,3419
flow_5892,56,2,10000,27420976.41273235,1,3420
flow_3689,62,47,10000,27428994.2420928,1,3421
flow_678,37,9,1000000,27437012.071453247,1,3422
flow_1741,32,4,100000,27445029.900813695,1,3423
flow_2482,57,52,100000,27453047.730174143,1,3424
flow_3434,32,5,10000,27461065.55953459,1,3425
flow_3325,40,8,10000,27469083.38889504,1,3426
flow_3461,26,52,10000,27477101.218255486,1,3427
flow_2307,53,57,100000,27485119.047615934,1,3428
flow_5486,0,54,10000,27493136.876976382,1,3429
flow_4153,22,57,10000,27501154.70633683,1,3430
flow_4916,19,62,10000,27509172.535697278,1,3431
flow_3611,30,24,10000,27517190.365057725,1,3432
flow_3714,20,39,10000,27525208.194418173,1,3433
flow_5402,61,37,10000,27533226.02377862,1,3434
